Zeitstempel,Kesseltemperatur,Außentemperatur,Pufferspeicher Oben,Pufferspeicher Mitte,Pufferspeicher Unten,Warmwasser
2026-01-28 19:44:37,59.88,0.75,63.30,67.31,52.13,65.48
2026-01-28 19:44:48,59.77,0.75,63.30,67.31,52.13,65.48
2026-01-28 19:45:48,60.11,0.75,63.30,67.31,52.19,65.48
2026-01-28 19:46:48,61.49,0.75,63.30,67.31,52.25,65.48
2026-01-28 19:47:48,62.04,0.75,63.25,67.31,52.25,65.48
2026-01-28 19:48:18,62.21,0.75,63.25,67.31,52.30,65.48
2026-01-28 19:49:18,62.48,0.82,63.25,67.31,52.30,65.48
2026-01-28 19:50:18,62.59,0.82,63.25,67.31,52.30,65.48
2026-01-28 19:51:18,62.64,0.82,63.25,67.26,52.30,65.48
2026-01-28 19:52:19,62.70,0.75,63.25,67.26,52.30,65.48
2026-01-28 19:53:19,62.70,0.75,63.25,67.26,52.25,65.48
2026-01-28 19:53:57,62.64,0.75,63.25,67.26,52.25,65.48
2026-01-28 19:54:57,62.64,0.75,63.25,67.26,52.19,65.42
2026-01-28 19:55:58,62.59,0.75,63.25,67.26,52.13,65.42
2026-01-28 19:56:58,62.59,0.75,63.25,67.26,52.13,65.42
2026-01-28 19:57:58,62.53,0.75,63.25,67.26,52.07,65.42
2026-01-28 19:58:58,62.48,0.75,63.25,67.20,52.02,65.42
2026-01-28 19:59:12,62.48,0.75,63.25,67.20,52.02,65.42
2026-01-28 19:59:36,62.48,0.75,63.25,67.20,51.96,65.42
2026-01-28 20:03:13,62.32,0.82,63.25,67.20,51.84,65.42
2026-01-28 20:04:14,62.26,0.82,63.19,67.20,51.79,65.42
2026-01-28 20:04:54,62.26,0.82,63.19,67.20,51.79,65.42
2026-01-28 20:05:19,62.26,0.82,63.19,67.20,51.73,65.42
2026-01-28 20:06:11,62.21,0.82,63.19,67.20,51.73,65.42
2026-01-28 20:06:44,62.21,0.82,63.19,67.15,51.67,65.42
2026-01-28 20:07:37,62.15,0.82,63.19,67.15,51.61,65.42
2026-01-28 20:08:38,62.10,0.82,63.19,67.15,51.61,65.37
2026-01-28 20:09:09,62.10,0.82,63.19,67.15,51.55,65.37
2026-01-28 20:09:44,62.04,0.82,63.14,67.15,51.55,65.37
2026-01-28 20:10:58,61.99,0.82,63.14,67.15,51.50,65.37
2026-01-28 20:11:36,61.99,0.82,63.14,67.15,51.50,65.37
2026-01-28 20:12:36,61.93,0.82,63.14,67.15,51.44,65.37
2026-01-28 20:13:36,61.88,0.82,63.14,67.10,51.38,65.37
2026-01-28 20:14:36,61.88,0.82,63.08,67.10,51.38,65.37
2026-01-28 20:16:07,61.82,0.82,63.08,67.10,51.32,65.37
2026-01-28 20:17:18,61.77,0.82,63.08,67.10,51.27,65.37
2026-01-28 20:22:22,61.54,0.75,63.08,67.04,51.15,65.32
2026-01-28 20:25:16,61.43,0.75,63.08,67.04,51.03,65.32
2026-01-28 20:30:59,61.21,0.75,63.03,66.99,50.86,65.32
2026-01-28 20:32:04,61.16,0.75,63.03,66.99,50.86,65.32
2026-01-28 20:33:04,61.10,0.75,63.03,66.99,50.80,65.32
2026-01-28 20:34:38,61.05,0.75,63.03,66.99,50.74,65.32
2026-01-28 20:35:38,61.05,0.75,63.03,66.99,50.74,65.32
2026-01-28 20:36:38,60.99,0.75,63.03,66.99,50.69,65.26
2026-01-28 20:37:38,60.94,0.68,63.03,66.99,50.69,65.26
2026-01-28 20:38:08,60.94,0.68,63.03,66.99,50.63,65.26
2026-01-28 20:38:57,60.88,0.68,63.03,66.99,50.63,65.26
2026-01-28 20:39:47,60.88,0.68,63.03,66.94,50.57,65.26
2026-01-28 20:40:56,60.83,0.75,63.03,66.94,50.51,65.26
2026-01-28 20:43:34,60.72,0.75,63.03,66.94,50.45,65.26
2026-01-28 20:44:34,60.72,0.75,63.03,66.94,50.40,65.26
2026-01-28 20:50:57,60.44,0.68,63.03,66.88,50.05,65.21
2026-01-28 20:52:15,60.44,0.68,63.03,66.88,49.99,65.21
2026-01-28 20:54:33,60.33,0.68,63.03,66.88,49.87,65.21
2026-01-28 20:55:33,60.33,0.68,63.03,66.88,49.81,65.21
2026-01-28 20:56:33,60.27,0.68,63.03,66.88,49.75,65.21
2026-01-28 20:57:33,60.22,0.68,63.03,66.88,49.70,65.21
2026-01-28 21:01:27,60.11,0.68,63.03,66.83,49.52,65.21
2026-01-28 21:04:57,60.00,0.68,63.03,66.83,49.40,65.15
2026-01-28 21:05:22,60.00,0.68,63.03,66.83,49.40,65.15
2026-01-28 21:06:53,59.94,0.68,63.03,66.83,49.35,65.15
2026-01-28 21:24:03,59.50,0.60,63.08,66.77,49.35,65.10
2026-01-28 21:34:06,59.33,0.68,63.08,66.72,49.40,65.04
2026-01-28 23:50:06,58.99,0.46,62.97,63.08,49.46,64.61
2026-01-28 23:51:06,58.99,0.46,62.97,62.86,49.46,64.61
2026-01-28 23:51:49,58.99,0.46,62.97,62.70,49.46,64.61
2026-01-29 16:05:58,TEILLAST,72.51,2.95,76.0,66.24,67.47,66.99,100.0,100.0,95.56,3.33,3.61,63.74,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.79,EIN,60.0,64.72,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:06:58,TEILLAST,72.57,2.95,76.0,66.24,67.47,67.04,100.0,100.0,95.56,3.33,3.55,63.74,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.28,EIN,60.0,64.77,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:07:58,TEILLAST,72.51,2.95,76.0,66.24,67.53,67.04,100.0,100.0,95.56,3.33,3.49,63.79,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.05,EIN,60.0,64.77,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:08:58,TEILLAST,72.51,2.87,76.0,66.24,67.53,67.1,100.0,100.0,95.56,3.33,3.4,63.79,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.11,EIN,60.0,64.72,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:09:58,TEILLAST,72.51,2.87,77.0,66.29,67.53,67.1,100.0,100.0,95.56,3.33,3.38,63.85,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.22,EIN,60.0,64.66,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:10:58,TEILLAST,72.51,2.87,77.0,66.29,67.58,67.15,100.0,100.0,95.56,3.33,3.28,63.85,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.22,EIN,60.0,64.66,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:14:36,TEILLAST,72.25,2.8,77.0,66.29,67.63,67.2,100.0,100.0,95.56,3.33,2.89,63.9,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.22,EIN,60.0,64.5,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:15:36,TEILLAST,72.2,2.8,77.0,66.29,67.63,67.2,0.0,100.0,95.56,3.33,2.79,63.9,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.22,EIN,60.0,64.39,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:16:36,TEILLAST,73.46,2.8,77.0,66.29,67.63,67.2,0.0,100.0,95.56,3.33,2.67,63.9,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,52.59,EIN,60.0,57.2,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:27:56,NACHLEGEN,72.72,2.8,77.0,66.34,67.74,67.15,100.0,100.0,95.56,3.33,1.48,64.18,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,52.94,EIN,60.0,67.42,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:28:56,NACHLEGEN,72.2,2.8,77.0,66.34,67.74,67.2,0.0,100.0,34.44,48.89,1.21,64.18,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,52.99,EIN,60.0,66.88,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,Pufferspeicher ist geladen NICHT NACHLEGEN,01.29 16:22:16,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS
2026-01-29 16:29:29,NACHLEGEN,71.93,2.8,77.0,66.34,67.74,67.26,0.0,100.0,33.33,48.89,1.22,64.18,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,51.79,EIN,60.0,60.27,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,Pufferspeicher ist geladen NICHT NACHLEGEN,01.29 16:22:16,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS
2026-01-29 16:32:38,TEILLAST,74.45,2.8,77.0,66.18,67.69,67.04,100.0,100.0,50.0,4.44,1.2,64.23,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,59.66,EIN,60.0,66.45,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:33:38,TEILLAST,72.2,2.8,76.0,66.13,67.69,66.99,100.0,100.0,68.89,3.33,1.2,64.23,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,56.41,EIN,60.0,66.83,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:36:59,TEILLAST,70.03,2.8,77.0,66.13,67.74,67.1,100.0,100.0,90.0,3.33,1.08,64.23,0.0,-20.0,0.0,-20.0,0.0,EIN,60.0,60.0,55.62,EIN,60.0,66.02,EIN,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,AUS,-9.0,-9.0,-20.0,AUS,-9.0,66.0,AUS,Normal,HEIZEN,HEIZEN,HEIZEN,AUS,AUS,AUS,AUS,AUS,AUS,2831505.0,32h,1846.0,359.0,-20.0,-20.0,AUS,AUS,AUS,66.0,66.0,66.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,AUS,AUS,AUS
2026-01-29 16:38:49,69.24,66.18,67.2,77.0,100.0,100.0
2026-01-29 16:39:00,69.18,66.18,67.2,77.0,100.0,100.0
2026-01-29 16:41:32,68.65,67.31,66.18,77.0,0.0,100.0
2026-01-29 16:42:32,68.6,67.31,66.13,77.0,0.0,100.0
2026-01-29 16:43:32,68.49,67.31,66.13,77.0,0.0,100.0
2026-01-29 16:44:32,68.38,67.31,66.13,77.0,0.0,100.0
2026-01-29 16:45:28,68.28,66.07,67.37,77.0,0.0,0.0
2026-01-29 16:46:28,68.44,66.07,67.37,77.0,0.0,0.0
2026-01-29 16:47:28,69.82,66.02,67.31,77.0,0.0,0.0
2026-01-29 16:48:28,71.14,66.02,67.26,77.0,0.0,0.0
2026-01-29 16:49:46,71.78,65.97,67.15,77.0,0.0,0.0
2026-01-29 16:50:47,72.3,65.97,67.1,77.0,0.0,0.0
2026-01-29 16:58:51,67.79,65.8,67.04,76.0,0.0,100.0
2026-01-29 16:59:51,66.4,65.8,67.1,76.0,0.0,100.0
2026-01-29 17:03:00,65.75,2.58,67.26,76.0,0.0,100.0
2026-01-29 17:05:46,66.02,65.64,67.31,76.0,0.0,100.0
2026-01-29 17:06:46,66.18,65.59,67.31,76.0,0.0,100.0
2026-01-29 17:06:50,66.18,65.59,67.31,76.0,0.0,100.0
2026-01-29 17:14:37,66.56,2.51,76.0,64.94,67.63,66.99
2026-01-29 17:15:37,66.94,2.51,75.0,64.88,67.63,66.88
2026-01-29 17:16:37,68.28,2.51,75.0,64.83,67.63,66.77
2026-01-29 17:21:27,2.51,75.0,,66.56,,
2026-01-29 17:22:28,2.51,75.0,,66.5,,
2026-01-29 17:23:28,2.51,75.0,,66.5,,
2026-01-29 17:24:17,2.51,75.0,HEIZEN,66.45,0.0,0.0
2026-01-29 17:25:17,2.51,75.0,HEIZEN,66.4,0.0,0.0
2026-01-29 17:26:17,2.51,75.0,HEIZEN,66.34,0.0,0.0
2026-01-29 17:26:59,2.51,75.0,HEIZEN,66.29,0.0,0.0
2026-01-29 17:27:59,2.51,75.0,HEIZEN,66.13,0.0,0.0
2026-01-29 17:28:59,2.51,75.0,HEIZEN,65.97,0.0,0.0
2026-01-29 17:29:59,2.51,74.0,HEIZEN,65.69,0.0,0.0
2026-01-29 17:30:59,2.51,74.0,HEIZEN,65.42,100.0,0.0
2026-01-29 17:31:59,2.44,74.0,HEIZEN,65.15,100.0,0.0
2026-01-29 17:32:59,2.44,74.0,HEIZEN,65.26,100.0,0.0
2026-01-29 17:34:00,2.44,74.0,HEIZEN,65.48,100.0,0.0
2026-01-29 17:35:00,2.44,74.0,HEIZEN,65.75,100.0,0.0
2026-01-29 17:36:00,2.44,75.0,HEIZEN,65.97,100.0,0.0
2026-01-29 17:37:00,2.36,75.0,HEIZEN,66.13,100.0,0.0
2026-01-29 17:38:00,2.36,75.0,HEIZEN,66.29,100.0,0.0
2026-01-29 17:39:00,2.36,75.0,HEIZEN,66.4,100.0,0.0
2026-01-29 17:40:00,2.36,75.0,HEIZEN,66.5,100.0,0.0
2026-01-29 17:41:00,2.36,75.0,HEIZEN,66.56,100.0,0.0
2026-01-29 17:42:00,2.36,75.0,HEIZEN,66.61,100.0,0.0
2026-01-29 17:43:00,2.36,75.0,HEIZEN,66.67,100.0,0.0
2026-01-29 17:44:00,2.36,75.0,HEIZEN,66.67,100.0,0.0
2026-01-29 17:45:04,2.36,75.0,HEIZEN,66.72,100.0,0.0
2026-01-29 17:46:04,2.36,75.0,HEIZEN,66.72,100.0,0.0
2026-01-29 17:47:05,2.36,75.0,HEIZEN,66.72,100.0,0.0
2026-01-29 17:48:05,2.36,75.0,HEIZEN,66.77,100.0,0.0
2026-01-29 17:49:05,2.36,75.0,HEIZEN,66.72,0.0,0.0
2026-01-29 17:50:05,2.36,75.0,HEIZEN,66.67,0.0,0.0
2026-01-29 17:51:05,2.36,75.0,HEIZEN,66.61,0.0,0.0
2026-01-29 17:52:05,2.29,74.0,HEIZEN,66.5,0.0,0.0
2026-01-29 17:53:05,2.29,74.0,HEIZEN,66.45,0.0,0.0
2026-01-29 17:54:05,2.29,74.0,HEIZEN,66.34,0.0,0.0
2026-01-29 17:55:05,2.29,74.0,HEIZEN,66.29,0.0,0.0
2026-01-29 17:56:05,2.29,74.0,HEIZEN,66.24,0.0,0.0
2026-01-29 17:57:05,2.29,74.0,HEIZEN,66.18,0.0,0.0
2026-01-29 17:58:05,2.29,74.0,HEIZEN,66.13,0.0,0.0
2026-01-29 17:59:05,2.22,74.0,HEIZEN,66.07,0.0,0.0
2026-01-29 18:00:06,2.22,74.0,HEIZEN,66.07,0.0,0.0
2026-01-29 18:01:06,2.22,74.0,HEIZEN,66.02,0.0,0.0
2026-01-29 18:02:06,2.22,74.0,HEIZEN,65.91,0.0,0.0
2026-01-29 18:03:06,2.22,74.0,HEIZEN,65.8,0.0,0.0
2026-01-29 18:04:06,2.22,73.0,HEIZEN,65.69,0.0,0.0
2026-01-29 18:05:06,2.22,73.0,HEIZEN,65.48,0.0,0.0
2026-01-29 18:06:06,2.22,73.0,HEIZEN,65.21,0.0,0.0
2026-01-29 18:07:06,2.22,73.0,HEIZEN,64.94,0.0,0.0
2026-01-29 18:08:06,2.22,73.0,HEIZEN,64.56,0.0,0.0
2026-01-29 18:09:06,2.22,72.0,HEIZEN,64.18,0.0,0.0
2026-01-29 18:10:06,2.22,72.0,HEIZEN,63.74,0.0,0.0
2026-01-29 18:11:06,2.22,72.0,HEIZEN,63.3,0.0,0.0
2026-01-29 18:12:06,2.22,71.0,HEIZEN,62.86,0.0,0.0
2026-01-29 18:13:07,2.22,71.0,HEIZEN,62.48,0.0,0.0
2026-01-29 18:14:07,2.22,71.0,HEIZEN,62.04,0.0,0.0
2026-01-29 18:15:07,2.22,71.0,HEIZEN,61.66,100.0,0.0
2026-01-29 18:16:07,2.22,70.0,HEIZEN,61.32,100.0,0.0
2026-01-29 18:17:07,2.22,70.0,HEIZEN,60.94,100.0,0.0
2026-01-29 18:18:07,2.22,70.0,HEIZEN,60.66,100.0,0.0
2026-01-29 18:19:07,2.22,70.0,HEIZEN,60.38,100.0,0.0
2026-01-29 18:20:07,2.14,70.0,HEIZEN,60.27,100.0,0.0
2026-01-29 18:21:07,2.14,70.0,HEIZEN,60.33,100.0,0.0
2026-01-29 18:22:07,2.14,70.0,HEIZEN,60.83,100.0,0.0
2026-01-29 18:23:07,2.14,71.0,HEIZEN,62.32,100.0,0.0
2026-01-29 18:24:07,2.14,71.0,HEIZEN,62.81,100.0,0.0
2026-01-29 18:25:08,2.14,72.0,HEIZEN,63.36,100.0,0.0
2026-01-29 18:26:08,2.14,72.0,HEIZEN,63.9,100.0,0.0
2026-01-29 18:27:08,2.14,72.0,HEIZEN,64.28,0.0,0.0
2026-01-29 18:28:08,2.14,72.0,HEIZEN,64.56,0.0,0.0
2026-01-29 18:29:08,2.14,73.0,HEIZEN,64.72,0.0,0.0
2026-01-29 18:30:08,2.14,73.0,HEIZEN,64.77,0.0,0.0
2026-01-29 18:31:08,2.14,73.0,HEIZEN,64.83,0.0,0.0
2026-01-29 18:32:08,2.07,72.0,HEIZEN,64.88,0.0,0.0
2026-01-29 18:33:08,2.07,72.0,HEIZEN,64.83,0.0,0.0
2026-01-29 18:34:08,2.07,72.0,HEIZEN,64.77,0.0,0.0
2026-01-29 18:35:08,2.07,72.0,HEIZEN,64.66,0.0,0.0
2026-01-29 18:36:08,2.07,72.0,HEIZEN,64.5,0.0,0.0
2026-01-29 18:37:09,2.07,72.0,HEIZEN,64.23,0.0,0.0
2026-01-29 18:38:09,2.07,72.0,HEIZEN,63.9,0.0,0.0
2026-01-29 18:39:09,2.07,71.0,HEIZEN,63.36,0.0,0.0
2026-01-29 18:40:09,2.07,71.0,HEIZEN,62.81,0.0,0.0
2026-01-29 18:41:09,2.07,70.0,HEIZEN,62.21,0.0,0.0
2026-01-29 18:42:09,2.07,70.0,HEIZEN,61.66,0.0,0.0
2026-01-29 18:43:09,2.07,70.0,HEIZEN,61.1,0.0,0.0
2026-01-29 18:44:09,2.07,69.0,HEIZEN,60.55,0.0,0.0
2026-01-29 18:45:09,2.14,69.0,HEIZEN,59.94,0.0,0.0
2026-01-29 18:46:09,2.14,68.0,HEIZEN,59.38,0.0,0.0
2026-01-29 18:47:10,2.14,68.0,HEIZEN,58.83,0.0,0.0
2026-01-29 18:48:10,2.14,67.0,HEIZEN,58.27,0.0,0.0
2026-01-29 18:49:10,2.14,67.0,HEIZEN,57.82,0.0,0.0
2026-01-29 18:50:10,2.14,67.0,HEIZEN,57.43,0.0,0.0
2026-01-29 18:51:10,2.14,67.0,HEIZEN,57.03,100.0,0.0
2026-01-29 18:52:10,2.14,66.0,HEIZEN,56.69,100.0,0.0
2026-01-29 18:53:10,2.14,66.0,HEIZEN,56.35,100.0,0.0
2026-01-29 18:54:10,2.14,66.0,HEIZEN,56.07,100.0,0.0
2026-01-29 18:55:10,2.14,66.0,HEIZEN,55.79,100.0,0.0
2026-01-29 18:56:10,2.14,66.0,HEIZEN,55.68,100.0,0.0
2026-01-29 18:57:10,2.14,66.0,HEIZEN,55.62,100.0,0.0
2026-01-29 18:58:10,2.14,66.0,HEIZEN,55.62,100.0,0.0
2026-01-29 18:59:10,2.14,66.0,HEIZEN,55.73,100.0,0.0
2026-01-29 19:00:11,2.14,66.0,HEIZEN,56.02,0.0,0.0
2026-01-29 19:01:11,2.14,66.0,HEIZEN,56.47,0.0,0.0
2026-01-29 19:02:11,2.14,66.0,HEIZEN,56.81,0.0,0.0
2026-01-29 19:03:11,2.14,67.0,HEIZEN,57.09,0.0,0.0
2026-01-29 19:04:11,2.14,67.0,HEIZEN,57.31,0.0,0.0
2026-01-29 19:05:11,2.14,67.0,HEIZEN,57.37,0.0,0.0
2026-01-29 19:06:11,2.14,67.0,HEIZEN,57.26,0.0,0.0
2026-01-29 19:07:11,2.14,66.0,HEIZEN,57.09,0.0,0.0
2026-01-29 19:08:11,2.14,66.0,HEIZEN,56.92,0.0,0.0
2026-01-29 19:09:11,2.07,66.0,HEIZEN,56.69,0.0,0.0
2026-01-29 19:10:11,2.07,66.0,HEIZEN,56.47,0.0,0.0
2026-01-29 19:11:11,2.07,66.0,HEIZEN,56.19,0.0,0.0
2026-01-29 19:12:12,2.07,66.0,HEIZEN,55.96,0.0,0.0
2026-01-29 19:13:12,2.07,65.0,HEIZEN,55.68,0.0,0.0
2026-01-29 19:14:12,2.07,65.0,HEIZEN,55.45,0.0,0.0
2026-01-29 19:15:12,2.07,65.0,HEIZEN,55.22,0.0,0.0
2026-01-29 19:16:12,2.07,65.0,HEIZEN,54.99,0.0,0.0
2026-01-29 19:17:12,2.07,65.0,HEIZEN,54.77,0.0,0.0
2026-01-29 19:18:12,2.07,65.0,HEIZEN,54.54,0.0,0.0
2026-01-29 19:19:12,2.07,64.0,HEIZEN,54.31,0.0,0.0
2026-01-29 19:20:12,2.07,64.0,HEIZEN,54.08,0.0,0.0
2026-01-29 19:21:12,2.07,64.0,HEIZEN,53.85,0.0,0.0
2026-01-29 19:22:12,2.07,64.0,HEIZEN,53.68,0.0,0.0
2026-01-29 19:23:12,2.07,64.0,HEIZEN,53.51,0.0,0.0
2026-01-29 19:24:12,2.07,64.0,HEIZEN,53.34,0.0,0.0
2026-01-29 19:25:13,2.07,63.0,HEIZEN,53.17,0.0,0.0
2026-01-29 19:26:13,2.07,63.0,HEIZEN,52.99,0.0,0.0
2026-01-29 19:27:13,2.07,63.0,HEIZEN,52.88,0.0,0.0
2026-01-29 19:28:13,2.07,63.0,HEIZEN,52.71,0.0,0.0
2026-01-29 19:29:13,2.07,63.0,HEIZEN,52.59,0.0,0.0
2026-01-29 19:30:13,2.07,63.0,HEIZEN,52.48,0.0,0.0
2026-01-29 19:31:13,2.0,63.0,HEIZEN,52.36,0.0,0.0
2026-01-29 19:32:13,2.0,63.0,HEIZEN,52.25,0.0,0.0
2026-01-29 19:33:13,2.0,63.0,HEIZEN,52.13,0.0,0.0
2026-01-29 19:34:13,2.0,63.0,HEIZEN,52.07,0.0,0.0
2026-01-29 19:35:13,2.07,63.0,HEIZEN,51.96,0.0,0.0
2026-01-29 19:36:13,2.0,63.0,HEIZEN,51.9,0.0,0.0
2026-01-29 19:37:14,2.0,62.0,HEIZEN,51.79,0.0,0.0
2026-01-29 19:38:14,2.0,62.0,HEIZEN,51.73,0.0,0.0
2026-01-29 19:39:14,2.0,62.0,HEIZEN,51.67,0.0,0.0
2026-01-29 19:40:14,2.0,62.0,HEIZEN,51.61,0.0,0.0
